Beautiful Soup,Lxml,Regular expressions
4.999660968780518,0.6941812038421631,0.6896278858184814
5.03363299369812,0.6987471580505371,0.6955099105834961
5.067562103271484,0.7035000324249268,0.7017920017242432
5.101491928100586,0.7080690860748291,0.7079908847808838
5.135517120361328,0.7127912044525146,0.713007926940918
5.169673919677734,0.7173449993133545,0.7171909809112549
5.206389904022217,0.7220170497894287,0.7214868068695068
5.240544080734253,0.7265470027923584,0.7267718315124512
5.274310111999512,0.7311880588531494,0.7327179908752441
5.308871030807495,0.7358720302581787,0.739372968673706
5.342888116836548,0.740415096282959,0.7451159954071045
5.376657009124756,0.7450590133666992,0.7493758201599121
5.410658121109009,0.7496140003204346,0.7536988258361816
5.444495916366577,0.7542819976806641,0.7579619884490967
5.478614091873169,0.7588331699371338,0.7643840312957764
5.515115022659302,0.7634861469268799,0.7705948352813721
5.548875093460083,0.768139123916626,0.7765638828277588
5.5828399658203125,0.7728190422058105,0.7813668251037598
5.61680793762207,0.7779741287231445,0.785660982131958
5.650850057601929,0.7827670574188232,0.7898788452148438
5.684770107269287,0.7873179912567139,0.795644998550415
5.718750953674316,0.7920100688934326,0.8019759654998779
5.7533159255981445,0.7965600490570068,0.8080959320068359
5.79047703742981,0.8013041019439697,0.8132100105285645
5.8244829177856445,0.8058750629425049,0.817518949508667
5.858688116073608,0.8105552196502686,0.8217208385467529
5.893022060394287,0.8152210712432861,0.8265459537506104
5.927119016647339,0.8198120594024658,0.8328540325164795
5.961061954498291,0.8244631290435791,0.8392658233642578
5.9949049949646,0.8290131092071533,0.8448259830474854
6.028961896896362,0.8337531089782715,0.8491668701171875
6.063167095184326,0.8383090496063232,0.8533508777618408
6.0996270179748535,0.8429701328277588,0.857666015625
6.14366888999939,0.8475081920623779,0.8641369342803955
6.177616119384766,0.8521640300750732,0.8705320358276367
6.211503982543945,0.856727123260498,0.8764729499816895
6.245508909225464,0.8613741397857666,0.8809309005737305
6.279378890991211,0.8660550117492676,0.8851149082183838
6.313112020492554,0.8706831932067871,0.8894028663635254
6.347320079803467,0.8752450942993164,0.8951678276062012
6.381321907043457,0.8797881603240967,0.9015719890594482
6.415149927139282,0.8844389915466309,0.9075949192047119
6.451494932174683,0.8889820575714111,0.9127018451690674
6.485476970672607,0.8936460018157959,0.9168879985809326
6.5193259716033936,0.8982150554656982,0.921130895614624
6.553236961364746,0.9029769897460938,0.925926923751831
6.587019920349121,0.9075300693511963,0.9323909282684326
6.620829105377197,0.9123589992523193,0.9387788772583008
6.655170917510986,0.9169270992279053,0.9444739818572998
6.68900990486145,0.9216001033782959,0.9487638473510742
6.72534704208374,0.9261720180511475,0.953078031539917
6.76003098487854,0.9308152198791504,0.9573848247528076
6.794203042984009,0.9354782104492188,0.9635410308837891
6.828157901763916,0.9400441646575928,0.9697039127349854
6.862610101699829,0.9447190761566162,0.9756729602813721
6.896347999572754,0.9492721557617188,0.9804530143737793
6.930480003356934,0.9539220333099365,0.9847118854522705
6.964740037918091,0.9584581851959229,0.9889979362487793
6.998718023300171,0.9631390571594238,0.9945659637451172
7.035428047180176,0.9678041934967041,1.0007109642028809
7.06926703453064,0.9724571704864502,1.0068318843841553
7.10323691368103,0.9770331382751465,1.0120909214019775
7.137259006500244,0.9815762042999268,1.0163989067077637
7.171205997467041,0.9862329959869385,1.0206019878387451
7.20492696762085,0.991138219833374,1.0248990058898926
7.238732099533081,0.9958100318908691,1.0313529968261719
7.272681951522827,1.0004491806030273,1.0376989841461182
7.306644916534424,1.0051112174987793,1.0435519218444824
7.342986106872559,1.0096871852874756,1.0481219291687012
7.377124071121216,1.0145142078399658,1.052311897277832
7.411139011383057,1.0190880298614502,1.056663990020752
7.444911956787109,1.023730993270874,1.062842845916748
7.4789509773254395,1.0282890796661377,1.0690219402313232
7.512732982635498,1.0334200859069824,1.075057029724121
7.5468010902404785,1.0379970073699951,1.079784870147705
7.581111907958984,1.0425519943237305,1.0840458869934082
7.61487603187561,1.0472230911254883,1.0883889198303223
7.651273012161255,1.0518300533294678,1.0937800407409668
7.685503005981445,1.0566120147705078,1.099642038345337
7.719226121902466,1.0611631870269775,1.1063058376312256
7.7535059452056885,1.065864086151123,1.1119928359985352
7.7879719734191895,1.070411205291748,1.1161768436431885
7.821969032287598,1.0750541687011719,1.120378017425537
7.8562750816345215,1.079604148864746,1.124781847000122
7.890207052230835,1.0842862129211426,1.131350040435791
7.924104928970337,1.0888609886169434,1.1376738548278809
7.960607051849365,1.0934181213378906,1.143784999847412
7.994687080383301,1.0982420444488525,1.148231029510498
8.028517961502075,1.102830171585083,1.152432918548584
8.062464952468872,1.1075060367584229,1.1568379402160645
8.096367120742798,1.1121439933776855,1.1629128456115723
8.130506992340088,1.116988182067871,1.1691780090332031
8.164534091949463,1.1215221881866455,1.1751148700714111
8.198765993118286,1.1261742115020752,1.180095911026001
8.235331058502197,1.130737066268921,1.1842689514160156
8.269469022750854,1.1354141235351562,1.188581943511963
8.303218126296997,1.1399760246276855,1.1938109397888184
8.337263107299805,1.1446201801300049,1.1999249458312988
8.371294021606445,1.149463176727295,1.2064180374145508
8.405133962631226,1.1569020748138428,1.2121939659118652
8.438960075378418,1.1615440845489502,1.216477870941162
8.472803115844727,1.1665101051330566,1.2207348346710205
8.507065057754517,1.1711061000823975,1.22599196434021
8.543514966964722,1.1757562160491943,1.2322590351104736
8.57752799987793,1.1803150177001953,1.2385828495025635
8.611613035202026,1.1850051879882812,1.2442829608917236
8.645643949508667,1.1895561218261719,1.248647928237915
8.67962098121643,1.1942222118377686,1.2529869079589844
8.713594913482666,1.198864221572876,1.257194995880127
8.748280048370361,1.2034411430358887,1.2634220123291016
8.783071041107178,1.2081000804901123,1.269779920578003
8.81735610961914,1.2126731872558594,1.2757568359375
8.853900909423828,1.217466115951538,1.2799630165100098
8.887964010238647,1.2220690250396729,1.28426194190979
8.92182993888855,1.2267460823059082,1.2885429859161377
8.955918073654175,1.2312910556793213,1.2928760051727295
8.990138053894043,1.2359731197357178,1.297050952911377
9.0241060256958,1.240530014038086,1.3012099266052246
9.058017015457153,1.245082139968872,1.3055830001831055
9.092473030090332,1.249756097793579,1.309762954711914
9.126337051391602,1.2543320655822754,1.314133882522583
9.162993907928467,1.2590091228485107,1.318307876586914
9.197073936462402,1.26357102394104,1.3225769996643066
9.23100209236145,1.2683300971984863,1.326874017715454
9.265005111694336,1.2729170322418213,1.3311548233032227
9.29897689819336,1.277588129043579,1.3354299068450928
9.332916975021362,1.2821581363677979,1.3396048545837402
9.36726999282837,1.2868552207946777,1.3437678813934326
9.401299953460693,1.291405200958252,1.3481478691101074
9.435250043869019,1.2960681915283203,1.3523619174957275
9.481844902038574,1.3007290363311768,1.3567488193511963
9.51596999168396,1.305299997329712,1.3609130382537842
9.550129890441895,1.309960126876831,1.3654868602752686
9.585172891616821,1.3145360946655273,1.369663953781128
9.619132995605469,1.3193089962005615,1.3738548755645752
9.653213024139404,1.3239150047302246,1.3781259059906006
9.687127113342285,1.3285610675811768,1.3827459812164307
9.721060991287231,1.333221197128296,1.3870129585266113
9.755436897277832,1.3378942012786865,1.391268014907837
9.79221796989441,1.3424451351165771,1.395524024963379
9.826499938964844,1.347095012664795,1.3998258113861084
9.860430002212524,1.3516731262207031,1.4039809703826904
9.894160032272339,1.3562371730804443,1.4082608222961426
9.928046941757202,1.3608951568603516,1.412423849105835
9.962235927581787,1.3655500411987305,1.4168119430541992
9.996042966842651,1.3702080249786377,1.4209709167480469
10.030057907104492,1.3747889995574951,1.4252779483795166
10.064004898071289,1.379944086074829,1.4295690059661865
10.100274085998535,1.3846549987792969,1.4339790344238281
10.13448190689087,1.3893260955810547,1.4382610321044922
10.168437004089355,1.393928050994873,1.4424288272857666
10.202376127243042,1.398475170135498,1.4468019008636475
10.236424922943115,1.4031682014465332,1.4510128498077393
10.270230054855347,1.4077441692352295,1.4552829265594482
10.304013967514038,1.4123711585998535,1.4595649242401123
10.338027000427246,1.417051076889038,1.4637210369110107
10.371989011764526,1.4216971397399902,1.468101978302002
10.408257961273193,1.4262750148773193,1.4723680019378662
10.442344903945923,1.4309310913085938,1.4766499996185303
10.476147890090942,1.4355850219726562,1.4808199405670166
10.510334014892578,1.4401531219482422,1.4851088523864746
10.544861078262329,1.4448330402374268,1.4893848896026611
10.57891297340393,1.449402093887329,1.4935510158538818
10.612886905670166,1.45405912399292,1.497812032699585
10.647004127502441,1.4586350917816162,1.5020928382873535
10.683537006378174,1.463292121887207,1.506363868713379
10.717528104782104,1.467972993850708,1.5106279850006104
10.751936912536621,1.4726290702819824,1.514786958694458
10.786318063735962,1.4772071838378906,1.5191829204559326
10.820457935333252,1.481760025024414,1.5233609676361084
10.854340076446533,1.4864230155944824,1.5276579856872559
10.888279914855957,1.490997076034546,1.5318219661712646
10.921947956085205,1.4956800937652588,1.5361328125
10.956007957458496,1.5003271102905273,1.5405158996582031
10.99242091178894,1.5050020217895508,1.5446858406066895
11.026271104812622,1.5095720291137695,1.5489518642425537
11.060184001922607,1.51426100730896,1.5534708499908447
11.094234943389893,1.5189590454101562,1.5578389167785645
11.128228902816772,1.5235261917114258,1.562018871307373
11.162657976150513,1.5282161235809326,1.5661799907684326
11.19660997390747,1.5328731536865234,1.570678949356079
11.23047399520874,1.5375401973724365,1.5748789310455322
11.264431953430176,1.5421020984649658,1.5791449546813965
11.300692081451416,1.546783208847046,1.583319902420044
11.334530115127563,1.55134916305542,1.5875129699707031
11.368571996688843,1.5560131072998047,1.5918858051300049
11.402379989624023,1.560563087463379,1.5960438251495361
11.43630599975586,1.5652542114257812,1.600311040878296
11.470181941986084,1.5699172019958496,1.6045129299163818
11.504027128219604,1.5744740962982178,1.6087009906768799
11.538049936294556,1.5791490077972412,1.6129648685455322
11.571974992752075,1.583733081817627,1.6171369552612305
11.608169078826904,1.588379144668579,1.621534824371338
11.642246961593628,1.5929481983184814,1.62571382522583
11.676187992095947,1.5976200103759766,1.6299798488616943
11.710004091262817,1.6022732257843018,1.6341538429260254
11.74401593208313,1.6069321632385254,1.6383559703826904
11.78184199333191,1.6114931106567383,1.6426429748535156
11.81614089012146,1.6162052154541016,1.6468489170074463
11.85008192062378,1.6208620071411133,1.6510429382324219
11.883878946304321,1.6254050731658936,1.655336856842041
11.92055606842041,1.6300921440124512,1.6595239639282227
11.954499959945679,1.6347651481628418,1.6638000011444092
11.988259077072144,1.6394331455230713,1.6679680347442627
12.022249937057495,1.643996000289917,1.6724488735198975
12.056178092956543,1.6486821174621582,1.676666021347046
12.090187072753906,1.653252124786377,1.680832862854004
12.124064922332764,1.6578960418701172,1.6850998401641846
12.157838106155396,1.6624231338500977,1.6893279552459717
12.194379091262817,1.6672170162200928,1.69370698928833
12.228266954421997,1.6717901229858398,1.6978750228881836
12.262167930603027,1.6763341426849365,1.702035903930664
12.296117067337036,1.6809780597686768,1.7063498497009277
12.330009937286377,1.6855690479278564,1.7105329036712646
12.364974021911621,1.6902191638946533,1.7148089408874512
12.398970127105713,1.6947650909423828,1.7189788818359375
12.433109045028687,1.6995091438293457,1.723351001739502
12.467274904251099,1.7040541172027588,1.7275378704071045
12.503740072250366,1.708693027496338,1.7316949367523193
12.537642002105713,1.7132370471954346,1.7359659671783447
12.571732997894287,1.717928171157837,1.7401678562164307
12.60553503036499,1.72257399559021,1.7444379329681396
12.63927698135376,1.7271192073822021,1.7486019134521484
12.67352294921875,1.7317991256713867,1.7529168128967285
12.70740795135498,1.7364580631256104,1.7572228908538818
12.741312980651855,1.7411270141601562,1.763005018234253
12.779194116592407,1.7456731796264648,1.7673649787902832
12.816116094589233,1.7503280639648438,1.7715590000152588
12.860193014144897,1.754892110824585,1.7758660316467285
12.894357919692993,1.7595281600952148,1.7800228595733643
12.928139925003052,1.7640750408172607,1.7841858863830566
12.963074922561646,1.7688491344451904,1.788558006286621
12.997255086898804,1.773393154144287,1.7927429676055908
13.031048059463501,1.778041124343872,1.797001838684082
13.065130949020386,1.7826061248779297,1.8011658191680908
13.099123001098633,1.7871642112731934,1.805452823638916
13.13302206993103,1.7918190956115723,1.8096299171447754
13.169838905334473,1.7963511943817139,1.8137929439544678
13.204061031341553,1.801110029220581,1.8180530071258545
13.238011121749878,1.8056762218475342,1.8223168849945068
13.272073984146118,1.8103220462799072,1.8265368938446045
13.306201934814453,1.8148891925811768,1.830718994140625
13.340213060379028,1.819568157196045,1.8348820209503174
13.374030113220215,1.8241450786590576,1.839169979095459
13.407931089401245,1.8289031982421875,1.8433480262756348
13.44440507888794,1.833639144897461,1.8477659225463867
13.478153944015503,1.8382091522216797,1.8519599437713623
13.512131929397583,1.842806100845337,1.8562300205230713
13.547065019607544,1.8473591804504395,1.8604369163513184
13.581064939498901,1.8520491123199463,1.8646049499511719
13.615045070648193,1.8566210269927979,1.868971824645996
13.649215936660767,1.8612620830535889,1.8731529712677002
13.683121919631958,1.8659391403198242,1.877661943435669
13.717214107513428,1.8704850673675537,1.8832848072052002
13.756809949874878,1.8751602172851562,1.887584924697876
13.791599035263062,1.879716157913208,1.8917770385742188
13.825653076171875,1.8843801021575928,1.896064043045044
13.859502077102661,1.8889670372009277,1.900223970413208
13.893343925476074,1.8936140537261963,1.904390811920166
13.927366971969604,1.8981621265411377,1.908775806427002
13.961385011672974,1.902919054031372,1.9129598140716553
13.995319128036499,1.9074912071228027,1.9172229766845703
14.02929401397705,1.9121580123901367,1.9214110374450684
14.065730094909668,1.916748046875,1.9256160259246826
14.099695920944214,1.9213931560516357,1.9299108982086182
14.133821964263916,1.9259891510009766,1.9340858459472656
14.16865611076355,1.9307560920715332,1.9384520053863525
14.202678918838501,1.9353280067443848,1.942626953125
14.23669695854187,1.940054178237915,1.946915864944458
14.27064299583435,1.9447021484375,1.951136827468872
14.304516077041626,1.9492721557617188,1.9553320407867432
14.33832597732544,1.953918218612671,1.9596059322357178
14.374704122543335,1.9584741592407227,1.9637908935546875
14.40882396697998,1.9631361961364746,1.9680759906768799
14.44274091720581,1.967811107635498,1.9723598957061768
14.476799011230469,1.9724621772766113,1.9766459465026855
14.510638952255249,1.977027177810669,1.981024980545044
14.544527053833008,1.9827501773834229,1.9852268695831299
14.578330993652344,1.9873321056365967,1.9895110130310059
14.612162113189697,1.9920251369476318,1.993682861328125
14.648694038391113,1.9965860843658447,1.997972011566162
14.682696104049683,2.001228094100952,2.0021259784698486
14.716506004333496,2.0058751106262207,2.006398916244507
14.752064943313599,2.0104451179504395,2.010671854019165
14.7864990234375,2.0151212215423584,2.014868974685669
14.820318937301636,2.019686222076416,2.019150972366333
14.854439973831177,2.0243310928344727,2.0233359336853027
14.888345003128052,2.028916120529175,2.027592897415161
14.92229700088501,2.0336830615997314,2.0317678451538086
14.95898699760437,2.038389205932617,2.035984992980957
14.9929358959198,2.0430870056152344,2.0403599739074707
15.02665901184082,2.0476431846618652,2.0445330142974854
15.060794115066528,2.052213191986084,2.0488088130950928
15.09470510482788,2.057016134262085,2.053009033203125
15.128827095031738,2.0615720748901367,2.0571930408477783
15.162635087966919,2.066347122192383,2.061471939086914
15.196542024612427,2.0708930492401123,2.0656299591064453
15.230751991271973,2.075545072555542,2.069934844970703
15.267385005950928,2.0801122188568115,2.0742218494415283
15.301285028457642,2.0847911834716797,2.0785138607025146
15.335397958755493,2.0893640518188477,2.082885980606079
15.369483947753906,2.0940160751342773,2.087230920791626
15.403562068939209,2.09859299659729,2.0916008949279785
15.437582969665527,2.1033551692962646,2.0957679748535156
15.471358060836792,2.10791015625,2.1000418663024902
15.505290031433105,2.112481117248535,2.1042189598083496
15.539354085922241,2.1171700954437256,2.1086130142211914
15.575935125350952,2.1217222213745117,2.112787961959839
15.610002994537354,2.1263952255249023,2.1169488430023193
15.644086122512817,2.130972146987915,2.121243953704834
15.678214073181152,2.1357381343841553,2.1254498958587646
15.712224006652832,2.1403110027313232,2.1297128200531006
15.74645209312439,2.145106077194214,2.1338789463043213
15.7813401222229,2.1509101390838623,2.138173818588257
15.815181016921997,2.1610450744628906,2.1424338817596436
15.849195003509521,2.1658120155334473,2.14660382270813
15.885746002197266,2.1707510948181152,2.1508660316467285
15.919636011123657,2.1753251552581787,2.1551098823547363
15.954067945480347,2.179884195327759,2.159271001815796
15.988161087036133,2.184596061706543,2.163578987121582
16.022202014923096,2.189148187637329,2.167740821838379
16.05622911453247,2.1938180923461914,2.1721279621124268
16.090158939361572,2.1983821392059326,2.1763458251953125
16.12407112121582,2.2030560970306396,2.1806130409240723
16.16084909439087,2.2076141834259033,2.184777021408081
16.205003023147583,2.2122762203216553,2.1890740394592285
16.23897910118103,2.2169241905212402,2.1934518814086914
16.273065090179443,2.221585988998413,2.1976318359375
16.307090997695923,2.226138114929199,2.2018959522247314
16.340831995010376,2.2307941913604736,2.2064268589019775
16.374830961227417,2.2354841232299805,2.211014986038208
16.40865206718445,2.240044116973877,2.215202808380127
16.442487001419067,2.2447431087493896,2.219398021697998
16.476478099822998,2.249397039413452,2.22367787361145
16.512857913970947,2.2540881633758545,2.2278668880462646
16.546911001205444,2.258646011352539,2.2320568561553955
16.5813090801239,2.2633039951324463,2.236335039138794
16.61513590812683,2.267899990081787,2.2406368255615234
16.649084091186523,2.272550106048584,2.2449069023132324
16.682945013046265,2.27711820602417,2.249070882797241
16.716820001602173,2.2817821502685547,2.2533600330352783
16.751455068588257,2.2864480018615723,2.2575759887695312
16.785595893859863,2.2911062240600586,2.261741876602173
16.822127103805542,2.2956671714782715,2.266007900238037
16.856045961380005,2.300230026245117,2.270179033279419
16.88990092277527,2.3049161434173584,2.2745838165283203
16.923736095428467,2.309462070465088,2.2787818908691406
16.957602977752686,2.3141121864318848,2.282960891723633
16.991414070129395,2.3188111782073975,2.2874808311462402
17.025309085845947,2.3234660625457764,2.291705846786499
17.059153079986572,2.3280320167541504,2.295974016189575
17.092966079711914,2.3327062129974365,2.300132989883423
17.129416942596436,2.3373770713806152,2.304395914077759
17.163477897644043,2.3420569896698,2.308696985244751
17.197344064712524,2.346623182296753,2.312858819961548
17.2312490940094,2.3513832092285156,2.317133903503418
17.265295028686523,2.3559610843658447,2.3213088512420654
17.299377918243408,2.3605141639709473,2.3255958557128906
17.33327293395996,2.3651580810546875,2.3298230171203613
17.36703395843506,2.3697609901428223,2.3339908123016357
17.403652906417847,2.3744142055511475,2.338357925415039
17.43752098083496,2.3789761066436768,2.3425538539886475
17.47131609916687,2.383735179901123,2.3468239307403564
17.505456924438477,2.388306140899658,2.3509929180145264
17.53929901123047,2.392860174179077,2.3552889823913574
17.573162078857422,2.397510051727295,2.359484910964966
17.60710310935974,2.4020891189575195,2.3636410236358643
17.640954971313477,2.406773090362549,2.367910861968994
17.674928903579712,2.411320209503174,2.3725249767303467
17.71138310432434,2.416098117828369,2.3768210411071777
17.745810985565186,2.4206581115722656,2.3810038566589355
17.78049397468567,2.425368070602417,2.385166883468628
17.814634084701538,2.429927110671997,2.3896260261535645
17.848383903503418,2.434596061706543,2.393842935562134
17.882322072982788,2.439258098602295,2.3981058597564697
17.916165113449097,2.4439330101013184,2.402276039123535
17.94998598098755,2.448514223098755,2.4066519737243652
17.983755111694336,2.453174114227295,2.4108498096466064
18.020435094833374,2.457850217819214,2.4151430130004883
18.054224967956543,2.4624061584472656,2.4194188117980957
18.088160037994385,2.467090129852295,2.42360782623291
18.122206926345825,2.471651077270508,2.4279348850250244
18.15613293647766,2.4763100147247314,2.4320969581604004
18.189888954162598,2.480870008468628,2.436262845993042
18.22414207458496,2.4856350421905518,2.4406509399414062
18.25806212425232,2.4902281761169434,2.4448578357696533
18.291775941848755,2.4948952198028564,2.4492099285125732
18.328375101089478,2.499460220336914,2.453429937362671
18.362701892852783,2.504110097885132,2.4576609134674072
18.39665389060974,2.5086891651153564,2.4619579315185547
18.430743932724,2.5132341384887695,2.4661359786987305
18.46460795402527,2.5180110931396484,2.470392942428589
18.498449087142944,2.5225601196289062,2.474670886993408
18.53258991241455,2.527252197265625,2.4789648056030273
18.566340923309326,2.531813144683838,2.483167886734009
18.60285210609436,2.5364911556243896,2.4873299598693848
18.637092113494873,2.541049003601074,2.491705894470215
18.67108392715454,2.5458271503448486,2.4958720207214355
18.70512294769287,2.5505330562591553,2.5001540184020996
18.73953604698181,2.5551881790161133,2.504312038421631
18.774138927459717,2.55977201461792,2.508603811264038
18.80819010734558,2.564317226409912,2.512770891189575
